date,state,total,phase2,mysj,call,web,children,children_solo,adolescents,elderly,comorb,oku
2021-10-15,W.P. Putrajaya,103867,24305,102462,36,1369,0,0,14952,5206,21308,2037
2021-10-16,Johor,3227210,873864,3099068,1184,126958,0,0,370600,445485,619651,88611
2021-10-16,Kedah,1558785,482690,1476473,862,81450,0,0,206409,237129,367328,42259
2021-10-16,Kelantan,1066355,312839,982364,422,83569,0,0,151599,157014,235633,26172
2021-10-16,Melaka,754187,231001,731492,478,22217,0,0,91641,114585,173308,26079
2021-10-16,Negeri Sembilan,976013,301513,941286,597,34130,0,0,106293,150903,228985,27879
2021-10-16,Pahang,1158332,335016,1060407,560,97365,0,0,150120,169906,248673,29036
2021-10-16,Perak,1844295,608097,1724202,1436,118657,0,0,200585,339850,445614,45502
2021-10-16,Perlis,191770,69441,177665,173,13932,0,0,21262,32513,55603,5635
2021-10-16,Pulau Pinang,1526834,432332,1492663,788,33383,0,0,148723,233366,305086,38007
2021-10-16,Sabah,1890366,416755,1815220,316,74830,0,0,224064,185569,308957,30523
2021-10-16,Sarawak,1954398,575226,1691335,433,262630,0,0,229829,298603,423231,30405
2021-10-16,Selangor,5764727,1387689,5664322,2340,98065,0,0,591445,618449,1036465,135867
2021-10-16,Terengganu,843309,226034,785982,328,56999,0,0,127343,100902,175805,20925
2021-10-16,W.P. Kuala Lumpur,2145378,524729,2108176,1132,36070,0,0,170281,258884,372431,51218
2021-10-16,W.P. Labuan,73380,18585,68418,15,4947,0,0,9021,6752,14675,1397
2021-10-16,W.P. Putrajaya,103881,24305,102474,36,1371,0,0,14957,5205,21308,2037
2021-10-17,Johor,3229344,874125,3101358,1183,126803,0,0,371212,445606,619714,88693
2021-10-17,Kedah,1559650,482837,1477425,861,81364,0,0,206743,237214,367381,42306
2021-10-17,Kelantan,1067373,312959,983477,421,83475,0,0,152084,157063,235680,26218
2021-10-17,Melaka,754502,231045,731810,478,22214,0,0,91798,114607,173320,26091
2021-10-17,Negeri Sembilan,976394,301560,941694,596,34104,0,0,106491,150939,228978,27889
2021-10-17,Pahang,1158781,335083,1060916,559,97306,0,0,150276,169928,248705,29053
2021-10-17,Perak,1845206,608272,1725210,1434,118562,0,0,200821,339962,445663,45540
2021-10-17,Perlis,191859,69465,177761,173,13925,0,0,21292,32526,55619,5637
2021-10-17,Pulau Pinang,1527638,432458,1493507,786,33345,0,0,148930,233453,305110,38032
2021-10-17,Sabah,1893085,417021,1817991,316,74778,0,0,225127,185737,309020,30590
2021-10-17,Sarawak,1955270,575256,1692332,432,262506,0,0,230428,298633,423202,30423
2021-10-17,Selangor,5767855,1387972,5667443,2339,98073,0,0,593595,618534,1036581,135944
2021-10-17,Terengganu,843894,226134,786618,328,56948,0,0,127656,100947,175852,20951
2021-10-17,W.P. Kuala Lumpur,2146085,524819,2108893,1131,36061,0,0,170644,258929,372457,51235
2021-10-17,W.P. Labuan,73439,18588,68483,15,4941,0,0,9054,6756,14672,1399
2021-10-17,W.P. Putrajaya,103889,24302,102482,36,1371,0,0,14966,5204,21306,2036
2021-10-18,Johor,3231472,874348,3103606,1183,126683,0,0,371823,445705,619762,88779
2021-10-18,Kedah,1560489,483011,1478334,860,81295,0,0,207046,237300,367452,42343
2021-10-18,Kelantan,1068487,313088,984669,420,83398,0,0,152635,157120,235717,26264
2021-10-18,Melaka,754837,231109,732147,479,22211,0,0,91936,114642,173361,26107
2021-10-18,Negeri Sembilan,977083,301634,942410,596,34077,0,0,106800,150972,229009,27901
2021-10-18,Pahang,1159367,335162,1061582,560,97225,0,0,150456,169966,248732,29079
2021-10-18,Perak,1846448,608467,1726572,1433,118443,0,0,201113,340076,445733,45571
2021-10-18,Perlis,191949,69485,177859,173,13917,0,0,21318,32538,55624,5641
2021-10-18,Pulau Pinang,1528410,432604,1494310,785,33315,0,0,149108,233548,305157,38061
2021-10-18,Sabah,1895846,417279,1820799,316,74731,0,0,226278,185898,309098,30651
2021-10-18,Sarawak,1955995,575314,1693193,432,262370,0,0,230873,298668,423206,30440
2021-10-18,Selangor,5771288,1388259,5670921,2338,98029,0,0,595867,618641,1036715,136035
2021-10-18,Terengganu,844388,226203,787159,328,56901,0,0,127891,100970,175896,20972
2021-10-18,W.P. Kuala Lumpur,2146989,524951,2109792,1132,36065,0,0,171002,258999,372521,51262
2021-10-18,W.P. Labuan,73474,18586,68522,15,4937,0,0,9068,6756,14672,1397
2021-10-18,W.P. Putrajaya,103904,24303,102497,36,1371,0,0,14973,5204,21307,2037
2021-10-19,Johor,3233097,874526,3105323,1183,126591,0,0,372219,445799,619819,88837
2021-10-19,Kedah,1561139,483113,1479024,860,81255,0,0,207339,237364,367483,42363
2021-10-19,Kelantan,1069250,313175,985511,419,83320,0,0,153002,157177,235741,26292
2021-10-19,Melaka,755051,231127,732367,479,22205,0,0,92032,114654,173367,26115
2021-10-19,Negeri Sembilan,977459,301680,942804,596,34059,0,0,107049,150986,229027,27916
2021-10-19,Pahang,1159831,335221,1062088,559,97184,0,0,150649,169998,248747,29100
2021-10-19,Perak,1847259,608592,1727450,1432,118377,0,0,201361,340150,445767,45600
2021-10-19,Perlis,192028,69506,177944,173,13911,0,0,21359,32545,55635,5649
2021-10-19,Pulau Pinang,1529073,432715,1494994,785,33294,0,0,149260,233624,305194,38083
2021-10-19,Sabah,1897897,417443,1822895,316,74686,0,0,227043,186004,309143,30698
2021-10-19,Sarawak,1956600,575337,1693873,432,262295,0,0,231294,298700,423193,30448
2021-10-19,Selangor,5773496,1388485,5673164,2338,97994,0,0,597195,618746,1036791,136098
2021-10-19,Terengganu,844745,226251,787535,328,56882,0,0,128059,100988,175928,20983
2021-10-19,W.P. Kuala Lumpur,2147508,525005,2110307,1132,36069,0,0,171223,259030,372521,51282
2021-10-19,W.P. Labuan,73494,18589,68543,15,4936,0,0,9076,6758,14671,1398
2021-10-19,W.P. Putrajaya,103916,24302,102509,36,1371,0,0,14979,5204,21307,2036
2021-10-20,Johor,3234841,874715,3107163,1178,126500,0,0,372706,445883,619878,88897
2021-10-20,Kedah,1561865,483209,1479805,860,81200,0,0,207646,237436,367500,42379
2021-10-20,Kelantan,1070106,313277,986451,419,83236,0,0,153418,157234,235780,26321
2021-10-20,Melaka,755343,231168,732676,478,22189,0,0,92152,114673,173394,26123
2021-10-20,Negeri Sembilan,978029,301764,943379,596,34054,0,0,107346,151020,229064,27940
2021-10-20,Pahang,1160452,335293,1062773,559,97120,0,0,150946,170039,248768,29124
2021-10-20,Perak,1848308,608772,1728551,1427,118330,0,0,201713,340251,445837,45629
2021-10-20,Perlis,192114,69523,178042,173,13899,0,0,21378,32551,55646,5650
2021-10-20,Pulau Pinang,1529703,432812,1495644,784,33275,0,0,149397,233701,305214,38097
2021-10-20,Sabah,1900182,417688,1825219,316,74647,0,0,227929,186146,309217,30756
2021-10-20,Sarawak,1957231,575391,1694588,432,262211,0,0,231700,298733,423211,30467
2021-10-20,Selangor,5776623,1388813,5676294,2344,97985,0,0,599238,618875,1036945,136184
2021-10-20,Terengganu,845174,226319,787993,328,56853,0,0,128247,101025,175967,20994
2021-10-20,W.P. Kuala Lumpur,2148315,525156,2111114,1133,36068,0,0,171562,259100,372602,51310
2021-10-20,W.P. Labuan,73516,18590,68567,15,4934,0,0,9083,6758,14670,1400
2021-10-20,W.P. Putrajaya,103932,24297,102525,36,1371,0,0,14990,5202,21304,2035
2021-10-21,Johor,3236732,874925,3109155,1177,126400,0,0,373123,445999,619948,88953
2021-10-21,Kedah,1562686,483339,1480666,860,81160,0,0,207986,237518,367548,42399
2021-10-21,Kelantan,1070984,313373,987395,419,83170,0,0,153788,157296,235814,26344
2021-10-21,Melaka,755618,231198,732945,478,22195,0,0,92266,114688,173401,26136
2021-10-21,Negeri Sembilan,978614,301822,943977,594,34043,0,0,107615,151046,229088,27956
2021-10-21,Pahang,1161017,335368,1063382,559,97076,0,0,151185,170071,248800,29146
2021-10-21,Perak,1849512,608975,1729802,1429,118281,0,0,202030,340362,445905,45684
2021-10-21,Perlis,192183,69535,178116,173,13894,0,0,21399,32554,55655,5652
2021-10-21,Pulau Pinang,1530332,432924,1496291,784,33257,0,0,149582,233786,305244,38121
2021-10-21,Sabah,1902248,417902,1827332,316,74600,0,0,228659,186254,309295,30807
2021-10-21,Sarawak,1957674,575417,1695104,432,262138,0,0,231965,298752,423206,30479
2021-10-21,Selangor,5779559,1389109,5679245,2346,97968,0,0,600963,618997,1037074,136257
2021-10-21,Terengganu,845576,226386,788433,327,56816,0,0,128426,101055,175994,21015
2021-10-21,W.P. Kuala Lumpur,2149065,525274,2111877,1132,36056,0,0,171875,259152,372648,51333
2021-10-21,W.P. Labuan,73534,18590,68588,15,4931,0,0,9089,6758,14668,1400
2021-10-21,W.P. Putrajaya,103964,24301,102553,36,1375,0,0,14996,5204,21308,2036
2021-10-22,Johor,3238216,875089,3110740,1177,126299,0,0,373507,446084,619997,88999
2021-10-22,Kedah,1563374,483441,1481398,861,81115,0,0,208281,237574,367570,42434
2021-10-22,Kelantan,1071571,313428,988036,419,83116,0,0,154045,157340,235802,26360
2021-10-22,Melaka,755882,231240,733222,477,22183,0,0,92364,114711,173420,26141
2021-10-22,Negeri Sembilan,979136,301884,944515,594,34027,0,0,107798,151072,229117,27982
2021-10-22,Pahang,1161602,335441,1064031,559,97012,0,0,151416,170106,248815,29176
2021-10-22,Perak,1850635,609159,1730981,1427,118227,0,0,202337,340466,445973,45719
2021-10-22,Perlis,192266,69543,178211,173,13882,0,0,21437,32559,55658,5655
2021-10-22,Pulau Pinang,1531029,433028,1497014,783,33232,0,0,149753,233860,305265,38142
2021-10-22,Sabah,1904349,418132,1829475,316,74558,0,0,229366,186400,309372,30859
2021-10-22,Sarawak,1958137,575449,1695658,432,262047,0,0,232163,298781,423202,30486
2021-10-22,Selangor,5782314,1389372,5682069,2345,97900,0,0,602598,619104,1037213,136331
2021-10-22,Terengganu,845828,226431,788710,327,56791,0,0,128535,101073,176005,21034
2021-10-22,W.P. Kuala Lumpur,2149779,525385,2112610,1130,36039,0,0,172131,259212,372703,51351
2021-10-22,W.P. Labuan,73550,18595,68605,15,4930,0,0,9095,6760,14669,1400
2021-10-22,W.P. Putrajaya,103991,24309,102582,36,1373,0,0,15008,5204,21316,2036
2021-10-23,Johor,3239807,875268,3112466,1175,126166,0,0,373939,446171,620029,89064
2021-10-23,Kedah,1564024,483553,1482105,859,81060,0,0,208578,237648,367598,42454
2021-10-23,Kelantan,1072205,313492,988732,419,83054,0,0,154317,157383,235816,26381
2021-10-23,Melaka,756107,231252,733449,477,22181,0,0,92474,114729,173407,26145
2021-10-23,Negeri Sembilan,979435,301938,944837,594,34004,0,0,107948,151100,229142,27986
2021-10-23,Pahang,1162165,335512,1064663,557,96945,0,0,151562,170142,248825,29204
2021-10-23,Perak,1851475,609280,1731891,1430,118154,0,0,202616,340553,445971,45756
2021-10-23,Perlis,192353,69553,178308,172,13873,0,0,21468,32572,55654,5654
2021-10-23,Pulau Pinang,1531739,433122,1497757,784,33198,0,0,149917,233934,305273,38164
2021-10-23,Sabah,1906589,418315,1831743,316,74530,0,0,230158,186510,309417,30904
2021-10-23,Sarawak,1958672,575486,1696274,432,261966,0,0,232441,298811,423182,30511
2021-10-23,Selangor,5783949,1389588,5683726,2342,97881,0,0,603391,619209,1037270,136399
2021-10-23,Terengganu,846144,226488,789046,326,56772,0,0,128664,101104,176024,21048
2021-10-23,W.P. Kuala Lumpur,2150326,525444,2113167,1128,36031,0,0,172305,259243,372701,51372
2021-10-23,W.P. Labuan,73567,18598,68623,15,4929,0,0,9101,6762,14669,1401
2021-10-23,W.P. Putrajaya,103994,24307,102585,36,1373,0,0,15010,5202,21310,2038
2021-10-24,Johor,3241462,875440,3114190,1175,126097,0,0,374382,446263,620075,89110
2021-10-24,Kedah,1564754,483653,1482882,859,81013,0,0,208892,237708,367623,42479
2021-10-24,Kelantan,1072879,313580,989467,419,82993,0,0,154629,157423,235850,26415
2021-10-24,Melaka,756295,231275,733642,477,22176,0,0,92531,114744,173423,26147
2021-10-24,Negeri Sembilan,979671,301978,945085,594,33992,0,0,108054,151117,229154,27995
2021-10-24,Pahang,1162459,335536,1064990,557,96912,0,0,151642,170159,248820,29213
2021-10-24,Perak,1852160,609363,1732634,1428,118098,0,0,202856,340617,445969,45785
2021-10-24,Perlis,192411,69561,178377,172,13862,0,0,21499,32577,55654,5657
2021-10-24,Pulau Pinang,1532343,433211,1498395,784,33164,0,0,150084,234013,305288,38173
2021-10-24,Sabah,1908285,418467,1833461,316,74508,0,0,230772,186612,309452,30941
2021-10-24,Sarawak,1959094,575508,1696763,432,261899,0,0,232698,298833,423167,30525
2021-10-24,Selangor,5785319,1389754,5685120,2339,97860,0,0,604158,619290,1037321,136449
2021-10-24,Terengganu,846533,226546,789469,326,56738,0,0,128877,101128,176059,21060
2021-10-24,W.P. Kuala Lumpur,2150721,525467,2113566,1128,36027,0,0,172462,259270,372678,51382
2021-10-24,W.P. Labuan,73583,18596,68639,15,4929,0,0,9106,6762,14667,1401
2021-10-24,W.P. Putrajaya,104003,24304,102593,36,1374,0,0,15015,5200,21308,2038
2021-10-25,Johor,3243105,875583,3115919,1174,126012,0,0,374781,446348,620109,89146
2021-10-25,Kedah,1565414,483764,1483588,859,80967,0,0,209184,237780,367674,42503
2021-10-25,Kelantan,1073641,313668,990304,418,82919,0,0,154960,157468,235877,26436
2021-10-25,Melaka,756727,231343,734078,477,22172,0,0,92604,114773,173468,26161
2021-10-25,Negeri Sembilan,980147,302038,945586,594,33967,0,0,108221,151136,229185,28007
2021-10-25,Pahang,1162957,335575,1065550,557,96850,0,0,151791,170176,248820,29229
2021-10-25,Perak,1853067,609500,1733622,1427,118018,0,0,203153,340713,446005,45813
2021-10-25,Perlis,192475,69570,178445,172,13858,0,0,21519,32582,55659,5659
2021-10-25,Pulau Pinang,1532987,433321,1499061,784,33142,0,0,150235,234101,305311,38199
2021-10-25,Sabah,1910331,418672,1835547,316,74468,0,0,231460,186728,309524,30977
2021-10-25,Sarawak,1959595,575550,1697339,432,261824,0,0,232973,298857,423182,30534
2021-10-25,Selangor,5787755,1390041,5687587,2335,97833,0,0,605546,619407,1037479,136523
2021-10-25,Terengganu,846855,226606,789825,325,56705,0,0,129017,101149,176091,21080
2021-10-25,W.P. Kuala Lumpur,2151365,525563,2114224,1125,36016,0,0,172691,259314,372715,51404
2021-10-25,W.P. Labuan,73609,18598,68668,15,4926,0,0,9118,6764,14666,1401
2021-10-25,W.P. Putrajaya,104046,24312,102635,36,1375,0,0,15031,5201,21315,2039
2021-10-26,Johor,3244617,875759,3117494,1176,125947,0,0,375147,446440,620194,89178
2021-10-26,Kedah,1566002,483866,1484202,859,80941,0,0,209388,237824,367737,42525
2021-10-26,Kelantan,1074436,313777,991145,418,82873,0,0,155265,157508,235952,26465
2021-10-26,Melaka,756971,231392,734324,477,22170,0,0,92665,114793,173502,26167
2021-10-26,Negeri Sembilan,980578,302104,946024,594,33960,0,0,108374,151158,229233,28015
2021-10-26,Pahang,1163439,335641,1066067,557,96815,0,0,151969,170196,248857,29247
2021-10-26,Perak,1853798,609646,1734411,1427,117960,0,0,203424,340788,446088,45837
2021-10-26,Perlis,192525,69586,178500,172,13853,0,0,21539,32585,55674,5662
2021-10-26,Pulau Pinang,1533565,433425,1499658,785,33122,0,0,150371,234163,305367,38210
2021-10-26,Sabah,1911964,418877,1837198,316,74450,0,0,231982,186823,309622,31019
2021-10-26,Sarawak,1960048,575615,1697861,432,261755,0,0,233256,298884,423222,30549
2021-10-26,Selangor,5789850,1390356,5689697,2336,97817,0,0,606751,619509,1037690,136597
2021-10-26,Terengganu,847155,226652,790149,324,56682,0,0,129171,101165,176113,21094
2021-10-26,W.P. Kuala Lumpur,2151883,525664,2114759,1126,35998,0,0,172869,259370,372779,51418
2021-10-26,W.P. Labuan,73631,18600,68689,15,4927,0,0,9126,6765,14668,1402
2021-10-26,W.P. Putrajaya,104084,24320,102673,36,1375,0,0,15052,5201,21322,2041
2021-10-27,Johor,3246694,875942,3119629,1176,125889,0,0,375526,446523,620284,89224
2021-10-27,Kedah,1566479,483950,1484705,859,80915,0,0,209534,237869,367787,42537
2021-10-27,Kelantan,1075044,313870,991803,418,82823,0,0,155515,157548,236001,26489
2021-10-27,Melaka,757332,231460,734681,477,22174,0,0,92727,114816,173550,26181
2021-10-27,Negeri Sembilan,980900,302139,946363,594,33943,0,0,108519,151169,229254,28024
2021-10-27,Pahang,1163803,335689,1066476,558,96769,0,0,152065,170209,248891,29262
2021-10-27,Perak,1854722,609796,1735406,1427,117889,0,0,203668,340866,446164,45860
2021-10-27,Perlis,192581,69604,178560,172,13849,0,0,21561,32592,55690,5665
2021-10-27,Pulau Pinang,1534105,433525,1500212,785,33108,0,0,150497,234215,305423,38226
2021-10-27,Sabah,1913094,419006,1838351,315,74428,0,0,232347,186886,309696,31038
2021-10-27,Sarawak,1960554,575711,1698521,431,261602,0,0,233476,298955,423284,30563
2021-10-27,Selangor,5791689,1390604,5691575,2335,97779,0,0,607658,619612,1037837,136645
2021-10-27,Terengganu,847462,226704,790470,324,56668,0,0,129309,101183,176149,21103
2021-10-27,W.P. Kuala Lumpur,2152448,525753,2115334,1126,35988,0,0,173047,259414,372833,51440
2021-10-27,W.P. Labuan,73657,18600,68715,15,4927,0,0,9136,6765,14668,1402
2021-10-27,W.P. Putrajaya,104118,24327,102708,36,1374,0,0,15064,5202,21329,2043
2021-10-28,Johor,3248890,876151,3121934,1175,125781,0,0,376019,446610,620410,89259
2021-10-28,Kedah,1567030,484070,1485283,858,80889,0,0,209698,237931,367860,42551
2021-10-28,Kelantan,1075663,313965,992462,418,82783,0,0,155736,157588,236064,26506
2021-10-28,Melaka,757575,231490,734932,477,22166,0,0,92765,114830,173568,26182
2021-10-28,Negeri Sembilan,981236,302187,946713,594,33929,0,0,108659,151186,229278,28033
2021-10-28,Pahang,1164167,335736,1066871,558,96738,0,0,152182,170219,248915,29281
2021-10-28,Perak,1855687,609935,1736433,1428,117826,0,0,203964,340950,446241,45869
2021-10-28,Perlis,192606,69606,178589,172,13845,0,0,21569,32594,55690,5666
2021-10-28,Pulau Pinang,1534625,433628,1500745,785,33095,0,0,150630,234274,305472,38246
2021-10-28,Sabah,1914185,419121,1839470,315,74400,0,0,232762,186957,309746,31060
2021-10-28,Sarawak,1961017,575818,1699115,430,261472,0,0,233648,299040,423368,30567
2021-10-28,Selangor,5793608,1390895,5693515,2334,97759,0,0,608566,619736,1038033,136687
2021-10-28,Terengganu,847704,226741,790735,324,56645,0,0,129408,101199,176169,21112
2021-10-28,W.P. Kuala Lumpur,2153044,525859,2115935,1125,35984,0,0,173251,259473,372895,51454
2021-10-28,W.P. Labuan,73674,18604,68733,15,4926,0,0,9140,6767,14671,1402
2021-10-28,W.P. Putrajaya,104141,24332,102732,36,1373,0,0,15075,5202,21334,2043
2021-10-29,Johor,3257910,876569,3131022,1175,125713,0,0,384057,446676,620682,89369
2021-10-29,Kedah,1568037,484157,1486342,858,80837,0,0,210478,237965,367902,42571
2021-10-29,Kelantan,1076117,314017,992946,418,82753,0,0,155971,157607,236096,26519
2021-10-29,Melaka,758514,231554,735877,477,22160,0,0,93586,114840,173613,26193
2021-10-29,Negeri Sembilan,982114,302258,947608,594,33912,0,0,109371,151195,229326,28057
2021-10-29,Pahang,1164894,335802,1067623,558,96713,0,0,152683,170234,248954,29296
2021-10-29,Perak,1858020,610113,1738809,1428,117783,0,0,205733,341014,446352,45893
2021-10-29,Perlis,192677,69619,178663,172,13842,0,0,21604,32597,55699,5671
2021-10-29,Pulau Pinang,1537928,433807,1504055,785,33088,0,0,153570,234333,305589,38285
2021-10-29,Sabah,1915434,419266,1840735,315,74384,0,0,233378,187024,309821,31094
2021-10-29,Sarawak,1961819,575918,1700028,427,261364,0,0,234228,299098,423431,30587
2021-10-29,Selangor,5799709,1391315,5699609,2335,97765,0,0,613837,619842,1038330,136781
2021-10-29,Terengganu,848305,226802,791358,324,56623,0,0,129918,101211,176208,21133
2021-10-29,W.P. Kuala Lumpur,2155610,526052,2118483,1125,36002,0,0,175513,259517,373040,51483
2021-10-29,W.P. Labuan,73692,18608,68753,15,4924,0,0,9150,6767,14675,1402
2021-10-29,W.P. Putrajaya,104169,24334,102762,36,1371,0,0,15095,5204,21334,2043
2021-10-30,Johor,3268084,877045,3141278,1173,125633,0,0,393256,446752,621009,89477
2021-10-30,Kedah,1569690,484285,1488045,858,80787,0,0,211874,238005,367982,42601
2021-10-30,Kelantan,1076703,314115,993596,417,82690,0,0,156294,157653,236143,26543
2021-10-30,Melaka,759909,231639,737290,477,22142,0,0,94874,114856,173664,26215
2021-10-30,Negeri Sembilan,983448,302343,948962,594,33892,0,0,110585,151213,229383,28067
2021-10-30,Pahang,1166179,335889,1068977,557,96645,0,0,153765,170250,249006,29318
2021-10-30,Perak,1860699,610323,1741583,1422,117694,0,0,207995,341099,446463,45940
2021-10-30,Perlis,192777,69629,178773,171,13833,0,0,21682,32600,55704,5675
2021-10-30,Pulau Pinang,1543471,434088,1509622,784,33065,0,0,158766,234395,305780,38359
2021-10-30,Sabah,1917247,419422,1842571,315,74361,0,0,234535,187097,309905,31121
2021-10-30,Sarawak,1963101,576041,1701497,427,261177,0,0,235245,299165,423502,30615
2021-10-30,Selangor,5810514,1391887,5710475,2334,97705,0,0,623963,619939,1038735,136915
2021-10-30,Terengganu,849039,226860,792123,323,56593,0,0,130551,101220,176249,21147
2021-10-30,W.P. Kuala Lumpur,2160962,526302,2123849,1124,35989,0,0,180573,259557,373218,51533
2021-10-30,W.P. Labuan,73717,18611,68777,15,4925,0,0,9163,6768,14677,1402
2021-10-30,W.P. Putrajaya,104219,24334,102812,36,1371,0,0,15138,5204,21334,2043
2021-11-01,Johor,3271125,877277,3144317,1171,125637,0,0,395317,446842,621144,89530
2021-11-01,Kedah,1570473,484406,1488866,856,80751,0,0,212355,238065,368047,42622
2021-11-01,Kelantan,1077374,314239,994317,417,82640,0,0,156565,157712,236205,26574
2021-11-01,Melaka,760472,231708,737850,477,22145,0,0,95259,114884,173696,26234
2021-11-01,Negeri Sembilan,983996,302399,949523,593,33880,0,0,110955,151237,229419,28077
2021-11-01,Pahang,1166736,335946,1069573,557,96606,0,0,154026,170273,249038,29329
2021-11-01,Perak,1861849,610476,1742754,1420,117675,0,0,208636,341183,446534,45971
2021-11-01,Perlis,192838,69646,178833,171,13834,0,0,21703,32605,55716,5676
2021-11-01,Pulau Pinang,1545115,434216,1511249,783,33083,0,0,160067,234434,305855,38395
2021-11-01,Sabah,1918647,419593,1843999,315,74333,0,0,235096,187199,309982,31153
2021-11-01,Sarawak,1964155,576225,1702923,427,260805,0,0,235768,299257,423613,30653
2021-11-01,Selangor,5814866,1392278,5714801,2331,97734,0,0,627368,620056,1038996,136996
2021-11-01,Terengganu,849590,226922,792683,323,56584,0,0,130958,101234,176295,21159
2021-11-01,W.P. Kuala Lumpur,2162867,526466,2125734,1122,36011,0,0,182132,259611,373320,51569
2021-11-01,W.P. Labuan,73751,18616,68811,15,4925,0,0,9182,6769,14680,1404
2021-11-01,W.P. Putrajaya,104245,24338,102835,36,1374,0,0,15151,5205,21337,2044
2021-11-02,Johor,3273078,877476,3146357,1168,125553,0,0,396379,446908,621229,89597
2021-11-02,Kedah,1571018,484526,1489464,855,80699,0,0,212603,238121,368119,42643
2021-11-02,Kelantan,1077877,314305,994889,417,82571,0,0,156783,157743,236238,26586
2021-11-02,Melaka,760767,231765,738161,476,22130,0,0,95428,114905,173736,26240
2021-11-02,Negeri Sembilan,984418,302449,949974,591,33853,0,0,111220,151263,229446,28081
2021-11-02,Pahang,1167120,336005,1070019,556,96545,0,0,154198,170297,249070,29346
2021-11-02,Perak,1862606,610597,1743596,1418,117592,0,0,208991,341255,446585,45994
2021-11-02,Perlis,192894,69658,178895,171,13828,0,0,21732,32610,55723,5678
2021-11-02,Pulau Pinang,1545980,434321,1512139,782,33059,0,0,160605,234489,305913,38415
2021-11-02,Sabah,1920025,419759,1845422,315,74288,0,0,235665,187285,310054,31191
2021-11-02,Sarawak,1964889,576358,1703904,427,260558,0,0,236085,299340,423690,30680
2021-11-02,Selangor,5817660,1392563,5717629,2328,97703,0,0,629302,620148,1039170,137061
2021-11-02,Terengganu,849985,226995,793099,323,56563,0,0,131190,101258,176351,21179
2021-11-02,W.P. Kuala Lumpur,2163968,526598,2126853,1121,35994,0,0,182899,259669,373392,51606
2021-11-02,W.P. Labuan,73790,18617,68852,15,4923,0,0,9204,6770,14680,1404
2021-11-02,W.P. Putrajaya,104258,24341,102849,36,1373,0,0,15160,5206,21338,2047
2021-11-03,Johor,3273078,877476,3146357,1168,125553,0,0,396379,446908,621229,89597
2021-11-03,Kedah,1571018,484526,1489464,855,80699,0,0,212603,238121,368119,42643
2021-11-03,Kelantan,1077877,314305,994889,417,82571,0,0,156783,157743,236238,26586
2021-11-03,Melaka,760767,231765,738161,476,22130,0,0,95428,114905,173736,26240
2021-11-03,Negeri Sembilan,984418,302449,949974,591,33853,0,0,111220,151263,229446,28081
2021-11-03,Pahang,1167120,336005,1070019,556,96545,0,0,154198,170297,249070,29346
2021-11-03,Perak,1862606,610597,1743596,1418,117592,0,0,208991,341255,446585,45994
2021-11-03,Perlis,192894,69658,178895,171,13828,0,0,21732,32610,55723,5678
2021-11-03,Pulau Pinang,1545980,434321,1512139,782,33059,0,0,160605,234489,305913,38415
2021-11-03,Sabah,1920025,419759,1845422,315,74288,0,0,235665,187285,310054,31191
2021-11-03,Sarawak,1964889,576358,1703904,427,260558,0,0,236085,299340,423690,30680
2021-11-03,Selangor,5817660,1392563,5717629,2328,97703,0,0,629302,620148,1039170,137061
2021-11-03,Terengganu,849985,226995,793099,323,56563,0,0,131190,101258,176351,21179
2021-11-03,W.P. Kuala Lumpur,2163968,526598,2126853,1121,35994,0,0,182899,259669,373392,51606
2021-11-03,W.P. Labuan,73790,18617,68852,15,4923,0,0,9204,6770,14680,1404
2021-11-03,W.P. Putrajaya,104258,24341,102849,36,1373,0,0,15160,5206,21338,2047
2021-11-04,Johor,3274724,877642,3148060,1165,125499,0,0,397207,446975,621289,89655
2021-11-04,Kedah,1571451,484597,1489942,854,80655,0,0,212793,238164,368149,42653
2021-11-04,Kelantan,1078255,314362,995317,417,82521,0,0,156952,157777,236262,26600
2021-11-04,Melaka,761007,231812,738409,476,22122,0,0,95563,114928,173765,26248
2021-11-04,Negeri Sembilan,984727,302504,950312,590,33825,0,0,111391,151290,229470,28086
2021-11-04,Pahang,1167462,336059,1070405,556,96501,0,0,154322,170322,249095,29360
2021-11-04,Perak,1863257,610709,1744334,1417,117506,0,0,209320,341316,446613,46018
2021-11-04,Perlis,192934,69665,178944,171,13819,0,0,21746,32613,55724,5681
2021-11-04,Pulau Pinang,1546712,434406,1512891,782,33039,0,0,161067,234526,305963,38431
2021-11-04,Sabah,1921385,419902,1846805,315,74265,0,0,236247,187372,310114,31210
2021-11-04,Sarawak,1965451,576467,1704624,425,260402,0,0,236316,299399,423760,30694
2021-11-04,Selangor,5819829,1392788,5719829,2326,97674,0,0,630615,620240,1039304,137107
2021-11-04,Terengganu,850249,227026,793388,323,56538,0,0,131349,101273,176364,21183
2021-11-04,W.P. Kuala Lumpur,2164815,526687,2127722,1119,35974,0,0,183416,259700,373443,51629
2021-11-04,W.P. Labuan,73811,18620,68876,15,4920,0,0,9218,6771,14683,1404
2021-11-04,W.P. Putrajaya,104286,24344,102877,36,1373,0,0,15179,5207,21341,2047
2021-11-05,Johor,3274724,877642,3148060,1165,125499,0,0,397207,446975,621289,89655
2021-11-05,Kedah,1571451,484597,1489942,854,80655,0,0,212793,238164,368149,42653
