date,state,daily_partial,daily_full,daily,daily_partial_child,daily_full_child,cumul_partial,cumul_full,cumul,cumul_partial_child,cumul_full_child,pfizer1,pfizer2,sinovac1,sinovac2,astra1,astra2,cansino,pending
2021-06-27,Perak,513,6889,7402,0,0,306727,195336,502063,2,0,453,3548,60,3340,0,0,0,1
2021-06-27,Perlis,2169,29,2198,0,0,66306,37820,104126,0,0,2168,29,1,0,0,0,0,0
2021-06-27,Pulau Pinang,3008,2,3010,0,0,267182,111531,378713,9,0,121,1,991,1,1896,0,0,0
2021-06-27,Sabah,3776,6730,10506,0,0,381216,175847,557063,10,2,2226,4298,1550,2432,0,0,0,0
2021-06-27,Sarawak,36762,14383,51145,1,0,1017038,233852,1250890,46,0,3122,4154,33640,10228,0,0,0,1
2021-06-27,Selangor,27136,1490,28626,5,0,855250,268789,1124039,17,0,5874,14,17393,1476,3868,0,0,1
2021-06-27,Terengganu,3963,3094,7057,0,0,145357,87196,232553,2,1,1711,3009,2247,82,0,0,0,8
2021-06-27,W.P. Kuala Lumpur,24571,65,24636,0,0,944308,174834,1119142,33,2,1851,42,13944,23,8775,0,0,1
2021-06-27,W.P. Labuan,1377,6,1383,0,0,45826,15011,60837,3,0,1377,6,0,0,0,0,0,0
2021-06-27,W.P. Putrajaya,13,0,13,0,0,36420,25901,62321,0,0,0,0,13,0,0,0,0,0
2021-06-28,Johor,6817,1829,8646,1,0,438750,225147,663897,11,0,2172,528,1838,1301,2807,0,0,0
2021-06-28,Kedah,4484,3492,7976,0,0,233706,165469,399175,0,0,4063,1422,421,2070,0,0,0,0
2021-06-28,Kelantan,5482,801,6283,0,0,215236,121847,337083,0,0,1997,163,3485,638,0,0,0,0
2021-06-28,Melaka,3064,0,3064,1,0,132775,61436,194211,1,0,1267,0,1686,0,110,0,0,1
2021-06-28,Negeri Sembilan,7089,656,7745,0,1,173606,88299,261905,2,1,3537,17,3551,639,0,0,0,1
2021-06-28,Pahang,7571,170,7741,0,0,208839,123682,332521,1,0,2046,20,5525,150,0,0,0,0
2021-06-28,Perak,6339,762,7101,0,0,313066,196098,509164,2,0,686,346,5652,415,1,0,0,1
2021-06-28,Perlis,572,2,574,0,0,66878,37822,104700,0,0,530,2,42,0,0,0,0,0
2021-06-28,Pulau Pinang,11848,518,12366,0,0,279030,112049,391079,9,0,3334,14,5647,504,2864,0,0,3
2021-06-28,Sabah,3452,7188,10640,0,2,384668,183035,567703,10,4,1535,4811,1917,2363,0,0,0,14
2021-06-28,Sarawak,40706,13008,53714,0,0,1057744,246860,1304604,46,0,2894,2097,37763,10911,0,0,0,49
2021-06-28,Selangor,34532,4896,39428,8,0,889782,273685,1163467,25,0,10732,87,20042,4809,3757,0,0,1
2021-06-28,Terengganu,4361,478,4839,1,0,149718,87674,237392,3,1,2019,473,2332,4,10,1,0,0
2021-06-28,W.P. Kuala Lumpur,26391,8792,35183,0,0,970699,183626,1154325,33,2,2313,1266,12819,7521,11257,2,0,5
2021-06-28,W.P. Labuan,2030,6,2036,0,0,47856,15017,62873,3,0,2030,4,0,2,0,0,0,0
2021-06-28,W.P. Putrajaya,521,744,1265,0,0,36941,26645,63586,0,0,426,233,95,511,0,0,0,0
2021-06-29,Johor,6477,8815,15292,0,0,445227,233962,679189,11,0,750,6954,2896,1861,2831,0,0,0
2021-06-29,Kedah,1411,8583,9994,0,0,235117,174052,409169,0,0,828,6260,582,2322,1,0,0,1
2021-06-29,Kelantan,2631,6820,9451,0,0,217867,128667,346534,0,0,759,4218,1872,2600,0,0,0,2
2021-06-29,Melaka,3086,3435,6521,0,0,135861,64871,200732,1,0,2148,2101,938,1334,0,0,0,0
2021-06-29,Negeri Sembilan,5063,2633,7696,0,0,178669,90932,269601,2,1,977,966,4086,1666,0,0,0,1
2021-06-29,Pahang,5133,5181,10314,0,0,213972,128863,342835,1,0,47,4900,5085,280,0,0,0,2
2021-06-29,Perak,2969,5623,8592,0,0,316035,201721,517756,2,0,442,5166,2516,456,11,0,0,1
2021-06-29,Perlis,279,881,1160,0,0,67157,38703,105860,0,0,85,841,194,40,0,0,0,0
2021-06-29,Pulau Pinang,9675,5592,15267,0,0,288705,117641,406346,9,0,2430,2237,4439,3349,2806,0,0,6
2021-06-29,Sabah,3374,7929,11303,0,0,388042,190964,579006,10,4,1602,5777,1772,2152,0,0,0,0
2021-06-29,Sarawak,41882,6088,47970,1,0,1099626,252948,1352574,47,0,5621,2648,36254,3440,0,0,0,7
2021-06-29,Selangor,37131,12079,49210,3,1,926913,285764,1212677,28,1,8205,4272,24853,7806,4073,0,0,1
2021-06-29,Terengganu,4018,472,4490,0,0,153736,88146,241882,3,1,1498,404,2519,66,0,0,0,3
2021-06-29,W.P. Kuala Lumpur,31499,10232,41731,4,0,1002198,193858,1196056,37,2,2818,1705,17429,8521,11246,3,0,9
2021-06-29,W.P. Labuan,2173,280,2453,1,0,50029,15297,65326,4,0,2173,280,0,0,0,0,0,0
2021-06-29,W.P. Putrajaya,1164,385,1549,0,0,38105,27030,65135,0,0,658,380,506,5,0,0,0,0
2021-06-30,Johor,6860,11205,18065,0,0,452087,245167,697254,11,0,1084,8290,2977,2914,2799,0,0,1
2021-06-30,Kedah,1944,6495,8439,0,0,237061,180547,417608,0,0,708,4257,1236,2238,0,0,0,0
2021-06-30,Kelantan,3724,7909,11633,0,0,221591,136576,358167,0,0,727,4547,2997,3362,0,0,0,0
2021-06-30,Melaka,4821,3527,8348,0,0,140682,68398,209080,1,0,299,2216,4522,1311,0,0,0,0
2021-06-30,Negeri Sembilan,5778,3404,9182,0,0,184447,94336,278783,2,1,1687,1436,4091,1967,0,0,0,1
2021-06-30,Pahang,4870,5947,10817,0,0,218842,134810,353652,1,0,1209,4839,3661,1097,0,0,0,11
2021-06-30,Perak,6322,8166,14488,0,0,322357,209887,532244,2,0,1112,7671,5206,494,3,0,0,2
2021-06-30,Perlis,304,1426,1730,0,0,67461,40129,107590,0,0,120,901,184,525,0,0,0,0
2021-06-30,Pulau Pinang,9178,6298,15476,0,0,297883,123939,421822,9,0,1826,3755,4530,2542,2820,0,0,3
2021-06-30,Sabah,2726,9215,11941,0,0,390768,200179,590947,10,4,1289,7525,1437,1619,0,0,0,71
2021-06-30,Sarawak,42291,3781,46072,1,0,1141917,256729,1398646,48,0,398,834,41844,2947,1,0,0,48
2021-06-30,Selangor,43059,15948,59007,1,0,969972,301712,1271684,29,1,10166,7486,28576,8459,4317,1,0,2
2021-06-30,Terengganu,4117,1948,6065,0,0,157853,90094,247947,3,1,1483,1892,2629,54,0,0,0,7
2021-06-30,W.P. Kuala Lumpur,33943,10113,44056,0,0,1036141,203971,1240112,37,2,2893,1705,19723,8404,11327,4,0,0
2021-06-30,W.P. Labuan,1932,559,2491,0,0,51961,15856,67817,4,0,1932,324,0,234,0,0,0,1
2021-06-30,W.P. Putrajaya,1162,560,1722,0,0,39267,27590,66857,0,0,930,553,232,7,0,0,0,0
2021-07-01,Johor,7677,11724,19401,0,0,459764,256891,716655,11,0,710,9939,4153,1785,2814,0,0,0
2021-07-01,Kedah,4006,5768,9774,0,0,241067,186315,427382,0,0,534,3889,3472,1879,0,0,0,0
2021-07-01,Kelantan,3096,6554,9650,0,0,224687,143130,367817,0,0,839,3474,2256,3080,0,0,0,1
2021-07-01,Melaka,5479,2284,7763,0,0,146161,70682,216843,1,0,363,692,5109,1592,0,0,0,7
2021-07-01,Negeri Sembilan,6887,4103,10990,0,0,191334,98439,289773,2,1,2629,1528,4254,2574,0,0,0,5
2021-07-01,Pahang,3205,4876,8081,0,0,222047,139686,361733,1,0,791,4038,2414,837,0,0,0,1
2021-07-01,Perak,10865,5099,15964,0,0,333222,214986,548208,2,0,598,3801,10264,1297,0,0,0,4
2021-07-01,Perlis,512,1629,2141,0,0,67973,41758,109731,0,0,334,1595,178,34,0,0,0,0
2021-07-01,Pulau Pinang,9208,5046,14254,0,0,307091,128985,436076,9,0,1514,2689,4867,2356,2827,0,0,1
2021-07-01,Sabah,3116,7637,10753,0,0,393884,207816,601700,10,4,1744,6352,1372,1281,0,0,0,4
2021-07-01,Sarawak,48484,2490,50974,4,0,1190401,259219,1449620,52,0,94,357,48389,2131,0,0,0,3
2021-07-01,Selangor,39342,15752,55094,1,0,1009314,317464,1326778,30,1,10709,5488,24165,10262,4466,2,0,2
2021-07-01,Terengganu,4456,734,5190,0,0,162309,90828,253137,3,1,1121,632,3251,96,84,1,0,5
2021-07-01,W.P. Kuala Lumpur,33969,11561,45530,2,1,1070110,215532,1285642,39,3,2705,2400,20066,9154,11195,6,0,4
2021-07-01,W.P. Labuan,1501,568,2069,1,0,53462,16424,69886,5,0,1496,288,5,279,0,0,0,1
2021-07-01,W.P. Putrajaya,1303,435,1738,0,0,40570,28025,68595,0,0,1101,295,202,140,0,0,0,0
2021-07-02,Johor,6906,2553,9459,0,0,466670,259444,726114,11,0,666,1162,3278,1391,2962,0,0,0
2021-07-02,Kedah,3045,2251,5296,0,0,244112,188566,432678,0,0,641,562,2404,1689,0,0,0,0
2021-07-02,Kelantan,602,440,1042,0,0,225289,143570,368859,0,0,378,0,224,440,0,0,0,0
2021-07-02,Melaka,5763,2093,7856,0,0,151924,72775,224699,1,0,219,285,5544,1808,0,0,0,0
2021-07-02,Negeri Sembilan,6927,3709,10636,1,0,198261,102148,300409,3,1,2443,1062,4480,2646,0,0,0,5
2021-07-02,Pahang,3366,3624,6990,0,0,225413,143310,368723,1,0,1037,2605,2329,1019,0,0,0,0
2021-07-02,Perak,14614,4796,19410,0,1,347836,219782,567618,2,1,682,4224,13930,571,0,0,0,3
2021-07-02,Perlis,734,980,1714,0,0,68707,42738,111445,0,0,605,646,129,334,0,0,0,0
2021-07-02,Pulau Pinang,9337,6425,15762,0,0,316428,135410,451838,9,0,1786,3324,4657,3100,2894,0,0,1
2021-07-02,Sabah,1279,10471,11750,0,0,395163,218287,613450,10,4,940,8683,339,1786,0,0,0,2
2021-07-02,Sarawak,36420,5297,41717,0,0,1226821,264516,1491337,52,0,487,1010,35933,4287,0,0,0,0
2021-07-02,Selangor,38972,14676,53648,0,0,1048286,332140,1380426,30,1,12806,4762,21298,9913,4867,1,0,1
2021-07-02,Terengganu,1217,23,1240,0,0,163526,90851,254377,3,1,120,23,1097,0,0,0,0,0
2021-07-02,W.P. Kuala Lumpur,38094,12226,50320,0,0,1108204,227758,1335962,39,3,3079,1207,23759,11007,11255,12,0,1
2021-07-02,W.P. Labuan,1016,362,1378,0,0,54478,16786,71264,5,0,1016,167,0,195,0,0,0,0
2021-07-02,W.P. Putrajaya,1381,402,1783,0,0,41951,28427,70378,0,0,1262,269,119,133,0,0,0,0
2021-07-03,Johor,4105,8158,12263,0,1,470775,267602,738377,11,1,418,8108,1751,49,1936,0,0,1
2021-07-03,Kedah,5167,1662,6829,0,0,249279,190228,439507,0,0,3676,584,1491,1078,0,0,0,0
2021-07-03,Kelantan,408,230,638,0,0,225697,143800,369497,0,0,288,42,120,188,0,0,0,0
2021-07-03,Melaka,5299,2035,7334,0,0,157223,74810,232033,1,0,695,607,4604,1428,0,0,0,0
2021-07-03,Negeri Sembilan,3143,1161,4304,0,0,201404,103309,304713,3,1,574,282,2569,879,0,0,0,0
2021-07-03,Pahang,4174,1320,5494,0,0,229587,144630,374217,1,0,79,774,4095,546,0,0,0,0
2021-07-03,Perak,13366,4219,17585,0,0,361202,224001,585203,2,1,585,4153,12769,65,0,0,0,13
2021-07-03,Perlis,463,1,464,0,0,69170,42739,111909,0,0,1,0,462,1,0,0,0,0
2021-07-03,Pulau Pinang,7057,3972,11029,0,0,323485,139382,462867,9,0,536,2134,4644,1838,1877,0,0,0
2021-07-03,Sabah,1335,10691,12026,0,1,396498,228978,625476,10,5,653,8555,682,2132,0,0,0,4
2021-07-03,Sarawak,28064,22139,50203,3,1,1254885,286655,1541540,55,1,6481,9201,21528,12921,55,0,0,17
2021-07-03,Selangor,32468,9260,41728,1,0,1080754,341400,1422154,31,1,9317,1937,19154,7322,3997,0,0,1
2021-07-03,Terengganu,7031,1679,8710,0,0,170557,92530,263087,3,1,1,1186,7030,493,0,0,0,0
2021-07-03,W.P. Kuala Lumpur,30504,11624,42128,1,0,1138708,239382,1378090,40,3,920,671,18855,10946,10729,7,0,0
2021-07-03,W.P. Labuan,962,395,1357,0,0,55440,17181,72621,5,0,962,393,0,2,0,0,0,0
2021-07-03,W.P. Putrajaya,939,1,940,0,0,42890,28428,71318,0,0,714,1,225,0,0,0,0,0
2021-07-04,Johor,3759,11006,14765,0,1,474534,278608,753142,11,2,632,10991,1062,15,2065,0,0,0
2021-07-04,Kedah,6485,5260,11745,0,0,255764,195488,451252,0,0,4454,4349,2031,911,0,0,0,0
2021-07-04,Kelantan,5266,5150,10416,0,0,230963,148950,379913,0,0,386,3711,4880,1439,0,0,0,0
2021-07-04,Melaka,0,0,0,0,0,157223,74810,232033,1,0,0,0,0,0,0,0,0,0
2021-07-04,Negeri Sembilan,3519,887,4406,0,0,204923,104196,309119,3,1,905,243,2614,644,0,0,0,0
2021-07-04,Pahang,573,1388,1961,0,0,230160,146018,376178,1,0,177,1387,396,1,0,0,0,0
2021-07-04,Perak,12157,3887,16044,0,0,373359,227888,601247,2,1,1975,3638,10182,249,0,0,0,0
2021-07-04,Perlis,416,0,416,0,0,69586,42739,112325,0,0,1,0,415,0,0,0,0,0
2021-07-04,Pulau Pinang,7143,4,7147,0,0,330628,139386,470014,9,0,1258,4,3989,0,1896,0,0,0
2021-07-04,Sabah,556,7921,8477,0,0,397054,236899,633953,10,5,519,7388,37,533,0,0,0,0
2021-07-04,Sarawak,19394,22060,41454,0,0,1274279,308715,1582994,55,1,3322,7376,16017,14684,55,0,0,0
2021-07-04,Selangor,35859,6185,42044,0,0,1116613,347585,1464198,31,1,9936,50,21617,6135,4306,0,0,0
2021-07-04,Terengganu,5296,3693,8989,0,0,175853,96223,272076,3,1,890,2431,4405,1258,0,0,0,5
2021-07-04,W.P. Kuala Lumpur,32421,12646,45067,1,0,1171129,252028,1423157,41,3,1066,873,20759,11769,10591,4,0,5
2021-07-04,W.P. Labuan,947,13,960,0,0,56387,17194,73581,5,0,922,11,25,2,0,0,0,0
2021-07-04,W.P. Putrajaya,985,0,985,0,0,43875,28428,72303,0,0,738,0,247,0,0,0,0,0
2021-07-05,Johor,6875,12315,19190,0,0,481409,290923,772332,11,2,751,10722,3096,1593,3028,0,0,0
2021-07-05,Kedah,8933,4222,13155,0,0,264697,199710,464407,0,0,1347,3508,7586,712,0,0,0,2
2021-07-05,Kelantan,6031,6563,12594,0,0,236994,155513,392507,0,0,73,4183,5958,2380,0,0,0,0
2021-07-05,Melaka,6282,1572,7854,0,0,163505,76382,239887,1,0,762,338,5520,1234,0,0,0,0
2021-07-05,Negeri Sembilan,8221,4621,12842,0,0,213144,108817,321961,3,1,884,1344,7337,3275,0,0,0,2
2021-07-05,Pahang,7011,3026,10037,2,0,237171,149044,386215,3,0,3524,2704,3487,322,0,0,0,0
2021-07-05,Perak,16790,5843,22633,0,0,390149,233731,623880,2,1,2032,5392,14755,450,0,0,0,4
2021-07-05,Perlis,672,1885,2557,0,0,70258,44624,114882,0,0,52,1820,620,65,0,0,0,0
2021-07-05,Pulau Pinang,10676,4936,15612,0,0,341304,144322,485626,9,0,866,4154,6931,782,2879,0,0,0
2021-07-05,Sabah,1513,10493,12006,0,0,398567,247392,645959,10,5,764,7697,749,2795,0,0,0,1
2021-07-05,Sarawak,30196,28557,58753,0,1,1304475,337272,1641747,55,2,1081,1467,29094,27054,0,0,0,57
2021-07-05,Selangor,54232,19076,73308,0,0,1170845,366661,1537506,31,1,14769,4411,34795,14433,4668,232,0,0
2021-07-05,Terengganu,6176,4170,10346,0,0,182029,100393,282422,3,1,757,2848,5412,1313,0,0,0,16
2021-07-05,W.P. Kuala Lumpur,40030,11192,51222,1,0,1211159,263220,1474379,42,3,4861,1604,24112,9122,11057,466,0,0
2021-07-05,W.P. Labuan,655,1068,1723,0,0,57042,18262,75304,5,0,655,1065,0,3,0,0,0,0
2021-07-05,W.P. Putrajaya,1808,431,2239,0,0,45683,28859,74542,0,0,1403,424,405,7,0,0,0,0
2021-07-06,Johor,8270,10190,18460,1,0,489679,301113,790792,12,2,768,7990,4460,2200,3041,0,0,1
2021-07-06,Kedah,8732,4249,12981,0,0,273429,203959,477388,0,0,693,3390,8038,857,0,0,0,3
2021-07-06,Kelantan,6559,8294,14853,0,0,243553,163807,407360,0,0,1216,4611,5342,3606,0,0,0,78
2021-07-06,Melaka,6439,2035,8474,0,0,169944,78417,248361,1,0,2045,906,4394,1129,0,0,0,0
2021-07-06,Negeri Sembilan,10189,5330,15519,0,1,223333,114147,337480,3,2,1435,2780,8752,2548,0,0,0,4
2021-07-06,Pahang,4666,5973,10639,0,0,241837,155017,396854,3,0,1108,5269,3558,704,0,0,0,0
2021-07-06,Perak,14739,6205,20944,0,0,404888,239936,644824,2,1,2035,5339,12697,866,0,0,0,7
2021-07-06,Perlis,1350,1804,3154,0,0,71608,46428,118036,0,0,71,1715,1279,89,0,0,0,0
2021-07-06,Pulau Pinang,10410,5563,15973,0,0,351714,149885,501599,9,0,870,4893,6655,668,2885,0,0,2
2021-07-06,Sabah,2202,10264,12466,0,0,400769,257656,658425,10,5,1364,7229,838,3013,0,0,0,22
2021-07-06,Sarawak,28902,34651,63553,1,1,1333377,371923,1705300,56,3,1457,1566,27445,33081,0,0,0,4
2021-07-06,Selangor,64608,22575,87183,1,0,1235453,389236,1624689,32,1,17242,5234,42482,17332,4882,7,0,4
2021-07-06,Terengganu,6816,4324,11140,0,0,188845,104717,293562,3,1,725,2936,6089,1379,0,0,0,11
2021-07-06,W.P. Kuala Lumpur,39657,14334,53991,2,0,1250816,277554,1528370,44,3,5187,2238,23503,12087,10966,9,0,1
2021-07-06,W.P. Labuan,644,931,1575,0,0,57686,19193,76879,5,0,638,424,5,506,0,0,0,2
2021-07-06,W.P. Putrajaya,1984,720,2704,0,0,47667,29579,77246,0,0,1376,676,608,44,0,0,0,0
2021-07-07,Johor,8733,14162,22895,1,0,498412,315275,813687,13,2,1299,11315,4471,2847,2963,0,0,0
2021-07-07,Kedah,11110,3942,15052,0,0,284539,207901,492440,0,0,912,3018,10198,923,0,0,0,1
2021-07-07,Kelantan,5429,11483,16912,0,0,248982,175290,424272,0,0,898,5368,4530,6036,0,0,0,80
2021-07-07,Melaka,4799,4670,9469,0,0,174743,83087,257830,1,0,1469,2167,3330,2503,0,0,0,0
2021-07-07,Negeri Sembilan,17458,5574,23032,0,0,240791,119721,360512,3,2,10436,2799,7022,2772,0,0,0,3
2021-07-07,Pahang,6888,5172,12060,0,0,248725,160189,408914,3,0,1195,4348,5693,823,0,0,0,1
2021-07-07,Perak,20445,2605,23050,0,0,425333,242541,667874,2,1,2281,1746,18162,858,0,0,0,3
2021-07-07,Perlis,1808,2598,4406,0,0,73416,49026,122442,0,0,651,2486,1157,112,0,0,0,0
2021-07-07,Pulau Pinang,8114,5132,13246,1,0,359828,155017,514845,10,0,234,3956,5004,1176,2876,0,0,0
2021-07-07,Sabah,1735,11767,13502,0,2,402504,269423,671927,10,7,665,7048,1070,4717,0,0,0,2
2021-07-07,Sarawak,30467,49248,79715,2,5,1363844,421171,1785015,58,8,385,1258,30082,47828,0,0,0,162
2021-07-07,Selangor,56530,30994,87524,9,0,1291983,420230,1712213,41,1,12899,7330,38924,22646,4704,1018,0,3
2021-07-07,Terengganu,6455,4431,10886,0,0,195300,109148,304448,3,1,380,3103,6073,1321,0,0,0,9
2021-07-07,W.P. Kuala Lumpur,36369,20959,57328,4,0,1287185,298513,1585698,48,3,4495,4676,20882,12939,10992,3343,0,1
2021-07-07,W.P. Labuan,529,1097,1626,0,0,58215,20290,78505,5,0,496,1097,33,0,0,0,0,0
2021-07-07,W.P. Putrajaya,1389,1177,2566,0,0,49056,30756,79812,0,0,996,1097,393,80,0,0,0,0
2021-07-08,Johor,11766,11899,23665,1,0,510178,327174,837352,14,2,2300,9026,6409,2868,3056,0,0,6
2021-07-08,Kedah,11606,4118,15724,0,0,296145,212019,508164,0,0,1753,3632,9852,486,0,0,0,1
2021-07-08,Kelantan,5697,8968,14665,0,0,254679,184258,438937,0,0,200,4520,5497,4448,0,0,0,0
2021-07-08,Melaka,6375,2768,9143,0,0,181118,85855,266973,1,0,236,1475,6134,1293,0,0,0,5
2021-07-08,Negeri Sembilan,17659,5216,22875,1,0,258450,124937,383387,4,2,9625,2546,8034,2668,0,0,0,2
2021-07-08,Pahang,7833,3403,11236,0,0,256558,163592,420150,3,0,749,2005,7084,1398,0,0,0,0
2021-07-08,Perak,12946,9201,22147,1,0,438279,251742,690021,3,1,948,8368,11996,832,0,0,0,3
2021-07-08,Perlis,1924,1385,3309,0,0,75340,50411,125751,0,0,62,1284,1862,100,0,0,0,1
2021-07-08,Pulau Pinang,10011,7499,17510,1,1,369839,162516,532355,11,1,753,6265,6351,1231,2907,2,0,1
2021-07-08,Sabah,2026,9943,11969,1,0,404530,279366,683896,11,7,692,5881,1334,4054,0,0,0,8
2021-07-08,Sarawak,29047,46426,75473,7,0,1392891,467597,1860488,65,8,26,1326,28995,45099,0,0,0,27
2021-07-08,Selangor,66742,25245,91987,1,0,1358725,445475,1804200,42,1,15926,4997,46006,19189,4810,1054,0,5
2021-07-08,Terengganu,6393,3278,9671,0,0,201693,112426,314119,3,1,192,2139,6197,1138,0,0,0,5
2021-07-08,W.P. Kuala Lumpur,37058,16385,53443,2,0,1324243,314898,1639141,50,3,5217,2721,20998,11376,10816,2288,0,27
2021-07-08,W.P. Labuan,456,2259,2715,0,0,58671,22549,81220,5,0,454,1592,2,667,0,0,0,0
2021-07-08,W.P. Putrajaya,1625,898,2523,0,0,50681,31654,82335,0,0,1310,833,315,65,0,0,0,0
2021-07-09,Johor,11458,4090,15548,0,0,521636,331264,852900,14,2,27,1619,8371,2471,3060,0,0,0
2021-07-09,Kedah,4800,1646,6446,0,0,300945,213665,514610,0,0,571,1267,4229,379,0,0,0,0
2021-07-09,Kelantan,17,430,447,0,0,254696,184688,439384,0,0,6,1,11,429,0,0,0,0
2021-07-09,Melaka,6280,2570,8850,1,0,187398,88425,275823,2,0,205,1523,6073,1047,0,0,0,2
2021-07-09,Negeri Sembilan,17345,4000,21345,0,0,275795,128937,404732,4,2,9115,2065,8230,1935,0,0,0,0
2021-07-09,Pahang,3838,3417,7255,0,0,260396,167009,427405,3,0,631,2338,3207,1079,0,0,0,0
2021-07-09,Perak,18111,7943,26054,1,0,456390,259685,716075,4,1,1303,7439,16802,504,0,0,0,6
2021-07-09,Perlis,1483,898,2381,0,0,76823,51309,128132,0,0,139,357,1343,541,0,0,0,1
2021-07-09,Pulau Pinang,10912,5817,16729,0,0,380751,168333,549084,11,1,1033,4649,6909,1168,2970,0,0,0
2021-07-09,Sabah,3473,11257,14730,0,0,408003,290623,698626,11,7,894,7689,2579,3556,0,0,0,12
2021-07-09,Sarawak,25111,44765,69876,7,0,1418002,512362,1930364,72,8,842,1111,24269,43644,0,0,0,10
2021-07-09,Selangor,74557,22679,97236,6,0,1433282,468154,1901436,48,1,20830,5094,48615,16523,5109,1061,0,4
2021-07-09,Terengganu,2510,5,2515,0,0,204203,112431,316634,3,1,12,5,2498,0,0,0,0,0
2021-07-09,W.P. Kuala Lumpur,37962,15555,53517,1,0,1362205,330453,1692658,51,3,6009,2472,21185,10706,10768,2373,0,4
2021-07-09,W.P. Labuan,383,2232,2615,1,0,59054,24781,83835,6,0,354,2230,29,2,0,0,0,0
2021-07-09,W.P. Putrajaya,1753,681,2434,0,0,52434,32335,84769,0,0,1402,674,351,7,0,0,0,0
2021-07-10,Johor,19668,6423,26091,1,0,541304,337687,878991,15,2,1425,5605,16185,817,2057,1,0,1
2021-07-10,Kedah,4437,240,4677,0,0,305382,213905,519287,0,0,2098,215,2338,25,0,0,0,1
2021-07-10,Kelantan,671,547,1218,0,0,255367,185235,440602,0,0,0,0,671,547,0,0,0,0
2021-07-10,Melaka,3817,4974,8791,0,0,191215,93399,284614,2,0,1532,3310,2285,1663,0,0,0,1
2021-07-10,Negeri Sembilan,19471,1247,20718,1,0,295266,130184,425450,5,2,12961,388,6510,859,0,0,0,0
2021-07-10,Pahang,5682,454,6136,0,0,266078,167463,433541,3,0,168,413,5514,41,0,0,0,0
2021-07-10,Perak,18128,5976,24104,0,0,474518,265661,740179,4,1,175,5837,17946,139,0,0,0,7
2021-07-10,Perlis,771,1837,2608,0,0,77594,53146,130740,0,0,2,1385,769,451,0,0,0,1
2021-07-10,Pulau Pinang,5925,6042,11967,0,0,386676,174375,561051,11,1,58,4106,3882,1933,1985,1,0,2
2021-07-10,Sabah,4403,11827,16230,1,0,412406,302450,714856,12,7,452,7836,3946,3988,0,0,0,8
2021-07-10,Sarawak,28482,38588,67070,5,2,1446484,550950,1997434,77,10,5437,15017,23045,23561,0,0,0,10
2021-07-10,Selangor,63021,16166,79187,4,0,1496303,484320,1980623,52,1,21208,1906,37540,13184,4273,1075,0,1
2021-07-10,Terengganu,11774,894,12668,0,2,215977,113325,329302,3,3,7,0,11767,894,0,0,0,0
2021-07-10,W.P. Kuala Lumpur,30385,17209,47594,1,0,1392590,347662,1740252,52,3,3726,1608,16526,13178,10133,2423,0,0
2021-07-10,W.P. Labuan,373,2151,2524,0,0,59427,26932,86359,6,0,372,1644,1,507,0,0,0,0
2021-07-10,W.P. Putrajaya,2216,0,2216,0,0,54650,32335,86985,0,0,1849,0,367,0,0,0,0,0
2021-07-11,Johor,13546,5719,19265,1,0,554850,343406,898256,16,2,3231,4680,8336,1038,1978,0,0,2
2021-07-11,Kedah,7106,963,8069,0,0,312488,214868,527356,0,0,6326,941,779,21,0,0,0,2
2021-07-11,Kelantan,6725,4584,11309,0,0,262092,189819,451911,0,0,4275,3451,2450,1132,0,0,0,1
2021-07-11,Melaka,30,0,30,0,0,191245,93399,284644,2,0,0,0,30,0,0,0,0,0
2021-07-11,Negeri Sembilan,17844,589,18433,0,0,313110,130773,443883,5,2,11166,13,6678,576,0,0,0,0
2021-07-11,Pahang,5328,800,6128,0,0,271406,168263,439669,3,0,0,1,5328,799,0,0,0,0
2021-07-11,Perak,14031,5281,19312,0,0,488549,270942,759491,4,1,73,4316,13954,963,0,0,0,6
2021-07-11,Perlis,511,2114,2625,0,0,78105,55260,133365,0,0,1,1640,510,474,0,0,0,0
2021-07-11,Pulau Pinang,10314,478,10792,0,0,396990,174853,571843,11,1,67,10,8250,467,1996,1,0,1
2021-07-11,Sabah,6281,7559,13840,0,0,418687,310009,728696,12,7,1188,5706,5093,1853,0,0,0,0
2021-07-11,Sarawak,21069,37925,58994,1,0,1467553,588875,2056428,78,10,4144,10653,16925,27209,0,0,0,63
2021-07-11,Selangor,52153,12449,64602,0,0,1548456,496769,2045225,52,1,12753,9,35116,11428,4284,1012,0,0
2021-07-11,Terengganu,6614,3095,9709,0,0,222591,116420,339011,3,3,898,2440,5716,652,0,0,0,3
2021-07-11,W.P. Kuala Lumpur,29616,19661,49277,4,0,1422206,367323,1789529,56,3,4163,1805,15346,15445,10107,2410,0,1
2021-07-11,W.P. Labuan,585,1689,2274,0,0,60012,28621,88633,6,0,585,1676,0,13,0,0,0,0
2021-07-11,W.P. Putrajaya,2238,0,2238,0,0,56888,32335,89223,0,0,1813,0,425,0,0,0,0,0
2021-07-12,Johor,16482,5429,21911,1,0,571332,348835,920167,17,2,4163,2620,9333,2808,2986,0,0,1
2021-07-12,Kedah,13300,3436,16736,0,0,325788,218304,544092,0,0,3586,3332,9714,89,0,0,0,15
2021-07-12,Kelantan,9830,4664,14494,1,0,271922,194483,466405,1,0,4394,3687,5434,977,0,0,0,2
